,tier,sentence,label,interval,third,F0,F0sd,F0max,F0min,dB,dBsd,dBmax,duration,wo,case,propcontent,"propcontent_no,",quart,pno,grammatical_role,diffo3v1
1116,1,sovu4_zurafa_fil_kizdirdi_2c_01,kizdir,3,3,178.935504,7.427830928,189.5758898,168.6870483,52.43489115,7.036164679,53.35298853,1.335192744,sov,u,zurafafilkizdirdi,16,2c,1,verb,22.8533999
1117,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,elektrikci,1,1,230.4814682,3.365211371,233.8462476,223.6659072,59.11081325,6.968954781,61.18423961,0.673605442,sov,u,elektrikcitesisatciovdu,26,2b,1,subject,-28.4788816
1118,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,elektrikci,1,2,239.3377641,13.26510114,261.2332481,220.0640741,55.4312405,12.98646082,60.30272818,0.673605442,sov,u,elektrikcitesisatciovdu,26,2b,1,subject,-28.4788816
1119,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,elektrikci,1,3,188.242788,29.60393502,235.093353,160.7637212,55.4312405,9.814683968,55.97364832,0.673605442,sov,u,elektrikcitesisatciovdu,26,2b,1,subject,-28.4788816
1120,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,tesisatci,2,1,232.9219011,28.2177359,260.0702461,160.6179835,55.75767159,10.22877476,60.51688863,1.445192744,sov,u,elektrikcitesisatciovdu,26,2b,1,object,-28.4788816
1121,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,tesisatci,2,2,236.1672935,10.03058534,250.3724255,218.0470015,50.81451895,5.738511676,57.74357703,1.445192744,sov,u,elektrikcitesisatciovdu,26,2b,1,object,-28.4788816
1122,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,tesisatci,2,3,230.0947597,9.915074189,240.7105773,218.7084524,50.81451895,11.45024052,59.7709532,1.445192744,sov,u,elektrikcitesisatciovdu,26,2b,1,object,-28.4788816
1123,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,ov,3,1,258.5736413,36.27659902,296.0432676,200.8834786,54.22864069,2.644110941,58.27172719,1.701156463,sov,u,elektrikcitesisatciovdu,26,2b,1,verb,-28.4788816
1124,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,ov,3,2,204.9279064,7.740017774,213.448444,195.2121707,55.29504253,0.241119254,55.64913942,1.701156463,sov,u,elektrikcitesisatciovdu,26,2b,1,verb,-28.4788816
1125,1,sovu5_elektrikci_tesisatci_ovdu_2b_01,ov,3,3,182.9269542,9.805640553,195.2121707,173.9001144,55.29504253,3.133779414,54.34047717,1.701156463,sov,u,elektrikcitesisatciovdu,26,2b,1,verb,-28.4788816
1126,1,sovu5_polis_komiser_goturdu_2d_01,polis,1,1,242.9503677,5.071618767,245.2093893,232.5943316,63.58371626,0.62483217,64.35395914,0.403786848,sov,u,poliskomisergoturdu,14,2d,1,subject,35.4151094
1127,1,sovu5_polis_komiser_goturdu_2d_01,polis,1,2,225.6559538,54.24199076,300.4800749,148.3652955,58.25078257,1.7096134,61.75037661,0.403786848,sov,u,poliskomisergoturdu,14,2d,1,subject,35.4151094
1128,1,sovu5_polis_komiser_goturdu_2d_01,polis,1,3,165.6081888,NA,166.7709396,165.1443564,58.25078257,4.803633725,51.09730707,0.403786848,sov,u,poliskomisergoturdu,14,2d,1,subject,35.4151094
1129,1,sovu5_polis_komiser_goturdu_2d_01,komiser,2,1,247.7427779,7.574306094,257.5549924,238.6308287,56.42915866,11.70245258,61.31686587,0.903718821,sov,u,poliskomisergoturdu,14,2d,1,object,35.4151094
1130,1,sovu5_polis_komiser_goturdu_2d_01,komiser,2,2,237.1422062,1.792077992,239.3813561,235.3449945,59.58118484,7.87806762,62.63188436,0.903718821,sov,u,poliskomisergoturdu,14,2d,1,object,35.4151094
1131,1,sovu5_polis_komiser_goturdu_2d_01,komiser,2,3,236.5891646,10.55704977,254.9262534,226.8980291,59.58118484,5.063727253,61.9741109,0.903718821,sov,u,poliskomisergoturdu,14,2d,1,object,35.4151094
1132,1,sovu5_polis_komiser_goturdu_2d_01,gotur,3,1,201.1740552,12.73105529,226.8980291,193.0429459,53.57325442,2.940021362,55.65507091,1.272018141,sov,u,poliskomisergoturdu,14,2d,1,verb,35.4151094
1133,1,sovu5_polis_komiser_goturdu_2d_01,gotur,3,2,193.1239588,NA,210.2093453,192.5176828,44.68187403,6.679995441,52.23636517,1.272018141,sov,u,poliskomisergoturdu,14,2d,1,verb,35.4151094
1134,1,sovu5_polis_komiser_goturdu_2d_01,gotur,3,3,190.0083506,14.56998905,210.2093453,171.5114426,44.68187403,3.706893296,53.58426212,1.272018141,sov,u,poliskomisergoturdu,14,2d,1,verb,35.4151094
1135,1,sovu5_sporcu_isadami_kucumsedi_2a_01,sporcu,1,1,NA,NA,NA,NA,45.39229522,4.43459665,48.18340471,0.494036281,sov,u,sporcuisadamikucumsedi,2,2a,1,subject,8.3209287
1136,1,sovu5_sporcu_isadami_kucumsedi_2a_01,sporcu,1,2,246.3127392,8.776504416,256.8414996,234.5158138,64.01117928,6.464644364,66.55368675,0.494036281,sov,u,sporcuisadamikucumsedi,2,2a,1,subject,8.3209287
1137,1,sovu5_sporcu_isadami_kucumsedi_2a_01,sporcu,1,3,213.9569816,48.56762575,281.87425,134.7752403,64.01117928,4.417718528,64.71998905,0.494036281,sov,u,sporcuisadamikucumsedi,2,2a,1,subject,8.3209287
1138,1,sovu5_sporcu_isadami_kucumsedi_2a_01,isadami,2,1,280.5157922,3.044659551,282.6686916,278.3628928,55.46763109,3.319743805,58.97023452,1.002562358,sov,u,sporcuisadamikucumsedi,2,2a,1,object,8.3209287
1139,1,sovu5_sporcu_isadami_kucumsedi_2a_01,isadami,2,2,243.7926877,27.15390489,280.4315264,208.2690019,60.44650466,4.066497661,64.00065385,1.002562358,sov,u,sporcuisadamikucumsedi,2,2a,1,object,8.3209287
1140,1,sovu5_sporcu_isadami_kucumsedi_2a_01,isadami,2,3,192.926221,9.730991607,210.8940299,184.2458711,60.44650466,1.639390359,60.73970322,1.002562358,sov,u,sporcuisadamikucumsedi,2,2a,1,object,8.3209287
1141,1,sovu5_sporcu_isadami_kucumsedi_2a_01,kucumse,3,1,184.6052923,NA,184.6118729,184.6050082,42.86720283,4.87254435,49.58202989,1.501269841,sov,u,sporcuisadamikucumsedi,2,2a,1,verb,8.3209287
1142,1,sovu5_sporcu_isadami_kucumsedi_2a_01,kucumse,3,2,195.6684916,10.45856653,209.1769834,185.702108,52.74212644,7.246096335,56.98728982,1.501269841,sov,u,sporcuisadamikucumsedi,2,2a,1,verb,8.3209287
1143,1,sovu5_sporcu_isadami_kucumsedi_2a_01,kucumse,3,3,189.4280472,5.59908257,195.9176407,182.5959605,52.74212644,6.920134317,56.56405689,1.501269841,sov,u,sporcuisadamikucumsedi,2,2a,1,verb,8.3209287
1144,1,sovu5_usak_temizlikci_gozetledi_2c_01,usak,1,1,210.3102198,13.45618569,219.82518,200.7952597,49.32000927,2.450047798,51.78380022,0.332494331,sov,u,usaktemizlikcigozetledi,18,2c,1,subject,16.5205414
1145,1,sovu5_usak_temizlikci_gozetledi_2c_01,usak,1,2,264.8620279,4.459704109,269.9961031,260.9026639,59.05264045,5.936385351,61.83889954,0.332494331,sov,u,usaktemizlikcigozetledi,18,2c,1,subject,16.5205414
1146,1,sovu5_usak_temizlikci_gozetledi_2c_01,usak,1,3,273.5052891,NA,278.2872397,265.7408961,59.05264045,8.208483771,57.38177442,0.332494331,sov,u,usaktemizlikcigozetledi,18,2c,1,subject,16.5205414
1147,1,sovu5_usak_temizlikci_gozetledi_2c_01,temizlikci,2,1,241.322256,13.41228733,255.7871872,224.9958825,57.27746298,9.278673135,60.6770201,0.903446712,sov,u,usaktemizlikcigozetledi,18,2c,1,object,16.5205414
1148,1,sovu5_usak_temizlikci_gozetledi_2c_01,temizlikci,2,2,217.8525879,10.70353143,227.443707,198.6433583,57.28381029,4.501207944,59.94805003,0.903446712,sov,u,usaktemizlikcigozetledi,18,2c,1,object,16.5205414
1149,1,sovu5_usak_temizlikci_gozetledi_2c_01,temizlikci,2,3,225.0862847,9.867226957,233.2209758,210.2175504,57.28381029,9.07258877,54.93400207,0.903446712,sov,u,usaktemizlikcigozetledi,18,2c,1,object,16.5205414
1150,1,sovu5_usak_temizlikci_gozetledi_2c_01,gozetle,3,1,208.5657433,12.95108365,223.8297537,184.7035905,55.29842005,4.04877908,58.16547697,1.402494331,sov,u,usaktemizlikcigozetledi,18,2c,1,verb,16.5205414
1151,1,sovu5_usak_temizlikci_gozetledi_2c_01,gozetle,3,2,191.3003957,6.314682319,197.9754269,180.3499805,52.05998812,8.178046382,55.40152965,1.402494331,sov,u,usaktemizlikcigozetledi,18,2c,1,verb,16.5205414
1152,1,sovu5_usak_temizlikci_gozetledi_2c_01,gozetle,3,3,194.2559626,9.068873227,207.9900197,184.7520211,52.05998812,10.21280584,53.09600498,1.402494331,sov,u,usaktemizlikcigozetledi,18,2c,1,verb,16.5205414
1153,1,sovu6_bakan_baskan_kurtardi_2b_01,bakan,1,1,221.4647777,12.6254507,256.9855211,210.7702942,55.96772141,9.207060918,60.52566244,0.533492063,sov,u,bakanbaskankurtardi,27,2b,1,subject,25.8718192
1154,1,sovu6_bakan_baskan_kurtardi_2b_01,bakan,1,2,228.4227909,49.02723275,286.5212476,146.3825281,59.3689943,4.64963917,62.55029571,0.533492063,sov,u,bakanbaskankurtardi,27,2b,1,subject,25.8718192
1155,1,sovu6_bakan_baskan_kurtardi_2b_01,bakan,1,3,192.8292024,29.77543023,244.8131137,175.9297996,59.3689943,6.475285675,46.95292868,0.533492063,sov,u,bakanbaskankurtardi,27,2b,1,subject,25.8718192
1156,1,sovu6_bakan_baskan_kurtardi_2b_01,baskan,2,1,229.0293889,8.601869858,244.2406003,218.3963923,56.2921884,4.485216151,59.199224,0.944535147,sov,u,bakanbaskankurtardi,27,2b,1,object,25.8718192
1157,1,sovu6_bakan_baskan_kurtardi_2b_01,baskan,2,2,255.9390498,NA,257.4082425,253.046172,53.93512154,9.650361093,62.03547824,0.944535147,sov,u,bakanbaskankurtardi,27,2b,1,object,25.8718192
1158,1,sovu6_bakan_baskan_kurtardi_2b_01,baskan,2,3,246.2102292,6.949501058,253.046172,230.6344838,53.93512154,2.167657649,62.78615302,0.944535147,sov,u,bakanbaskankurtardi,27,2b,1,object,25.8718192
1159,1,sovu6_bakan_baskan_kurtardi_2b_01,kurtar,3,1,220.33841,8.542066255,230.6344838,209.1356257,52.18010992,5.325574344,56.31437418,1.387709751,sov,u,bakanbaskankurtardi,27,2b,1,verb,25.8718192
1160,1,sovu6_bakan_baskan_kurtardi_2b_01,kurtar,3,2,202.9624856,7.612261059,210.0925586,193.9470359,48.12157199,9.329552882,53.34688128,1.387709751,sov,u,bakanbaskankurtardi,27,2b,1,verb,25.8718192
1161,1,sovu6_bakan_baskan_kurtardi_2b_01,kurtar,3,3,189.6136313,2.368195229,193.9470359,183.9541327,48.12157199,1.875418735,53.09360119,1.387709751,sov,u,bakanbaskankurtardi,27,2b,1,verb,25.8718192
1162,1,sovu6_buyukbaba_cocuk_izledi_2c_01,buyukbaba,1,1,265.5358328,10.24932232,278.5162085,251.1828443,60.72013345,9.215615404,63.90556534,0.506689342,sov,u,buyukbabacocukizledi,40,2c,1,subject,33.4127093
1163,1,sovu6_buyukbaba_cocuk_izledi_2c_01,buyukbaba,1,2,240.0958574,21.40789742,266.3841079,215.3604006,54.10423233,13.13943341,58.84119518,0.506689342,sov,u,buyukbabacocukizledi,40,2c,1,subject,33.4127093
1164,1,sovu6_buyukbaba_cocuk_izledi_2c_01,buyukbaba,1,3,236.3744612,30.35492485,290.0528328,200.29853,54.10423233,3.24945296,60.29500411,0.506689342,sov,u,buyukbabacocukizledi,40,2c,1,subject,33.4127093
1165,1,sovu6_buyukbaba_cocuk_izledi_2c_01,cocuk,2,1,288.7674978,NA,294.4675512,265.541925,45.30865618,4.993138048,48.86719284,0.854263039,sov,u,buyukbabacocukizledi,40,2c,1,object,33.4127093
1166,1,sovu6_buyukbaba_cocuk_izledi_2c_01,cocuk,2,2,248.3634112,16.49032688,265.541925,227.2640658,56.28103875,3.864132078,59.67816914,0.854263039,sov,u,buyukbabacocukizledi,40,2c,1,object,33.4127093
1167,1,sovu6_buyukbaba_cocuk_izledi_2c_01,cocuk,2,3,253.4803536,9.677600693,260.7748934,239.0349048,56.28103875,5.938002015,58.91819264,0.854263039,sov,u,buyukbabacocukizledi,40,2c,1,object,33.4127093
1168,1,sovu6_buyukbaba_cocuk_izledi_2c_01,izle,3,1,220.0676443,13.12109162,239.0349048,196.0376416,52.84147243,1.59264781,54.49847806,1.166598639,sov,u,buyukbabacocukizledi,40,2c,1,verb,33.4127093
1169,1,sovu6_buyukbaba_cocuk_izledi_2c_01,izle,3,2,190.7647359,8.380265896,196.0376416,178.0011341,48.63910955,3.993288199,51.86287821,1.166598639,sov,u,buyukbabacocukizledi,40,2c,1,verb,33.4127093
1170,1,sovu6_buyukbaba_cocuk_izledi_2c_01,izle,3,3,191.8447874,3.58474197,195.5400516,185.515263,48.63910955,0.781335044,54.87276193,1.166598639,sov,u,buyukbabacocukizledi,40,2c,1,verb,33.4127093
1171,1,sovu6_kaplan_maymun_yakaladi_2a_01,kaplan,1,1,236.5835657,0.247483502,236.8154384,236.3240137,62.55821986,4.896135431,64.48595657,0.453469388,sov,u,kaplanmaymunyakaladi,3,2a,1,subject,33.0862859
1172,1,sovu6_kaplan_maymun_yakaladi_2a_01,kaplan,1,2,239.7494289,4.381284185,244.9826546,234.9037156,58.73680861,11.88492649,63.50363878,0.453469388,sov,u,kaplanmaymunyakaladi,3,2a,1,subject,33.0862859
1173,1,sovu6_kaplan_maymun_yakaladi_2a_01,kaplan,1,3,231.7995442,53.0286332,296.6750713,138.6387431,58.73680861,2.104880755,63.35421015,0.453469388,sov,u,kaplanmaymunyakaladi,3,2a,1,subject,33.0862859
1174,1,sovu6_kaplan_maymun_yakaladi_2a_01,maymun,2,1,248.6715309,36.65672036,306.6698232,171.4329413,61.68687323,1.631210084,62.85706015,0.89600907,sov,u,kaplanmaymunyakaladi,3,2a,1,object,33.0862859
1175,1,sovu6_kaplan_maymun_yakaladi_2a_01,maymun,2,2,235.7039096,1.070505481,237.3543513,234.3296364,63.97328982,0.457831207,64.61171975,0.89600907,sov,u,kaplanmaymunyakaladi,3,2a,1,object,33.0862859
1176,1,sovu6_kaplan_maymun_yakaladi_2a_01,maymun,2,3,235.6237795,5.075981905,240.1271825,223.0955599,63.97328982,0.41423319,64.45048398,0.89600907,sov,u,kaplanmaymunyakaladi,3,2a,1,object,33.0862859
1177,1,sovu6_kaplan_maymun_yakaladi_2a_01,yakala,3,1,202.5374936,10.49019988,223.0955599,193.1625171,58.6859522,7.567319921,62.0280632,1.266326531,sov,u,kaplanmaymunyakaladi,3,2a,1,verb,33.0862859
1178,1,sovu6_kaplan_maymun_yakaladi_2a_01,yakala,3,2,198.6232963,9.094073072,207.8970827,186.4792592,55.84016417,8.009792057,59.14994004,1.266326531,sov,u,kaplanmaymunyakaladi,3,2a,1,verb,33.0862859
1179,1,sovu6_kaplan_maymun_yakaladi_2a_01,yakala,3,3,179.4941225,3.528602977,186.4792592,172.9976939,55.84016417,1.109638957,57.02102095,1.266326531,sov,u,kaplanmaymunyakaladi,3,2a,1,verb,33.0862859
1180,1,sovu6_nine_komsu_ayipladi_2d_01,nine,1,1,239.8864696,3.098983909,242.8408359,235.2914621,64.61257909,0.174189049,64.84865449,0.416643991,sov,u,ninekomsuayipladi,39,2d,1,subject,48.4773484
1181,1,sovu6_nine_komsu_ayipladi_2d_01,nine,1,2,250.3775701,35.72799711,300.1623202,166.8533157,62.06946265,2.232253362,64.23412661,0.416643991,sov,u,ninekomsuayipladi,39,2d,1,subject,48.4773484
1182,1,sovu6_nine_komsu_ayipladi_2d_01,nine,1,3,175.2374386,9.254466278,183.2832689,148.06934,62.06946265,8.152297692,54.57399915,0.416643991,sov,u,ninekomsuayipladi,39,2d,1,subject,48.4773484
1183,1,sovu6_nine_komsu_ayipladi_2d_01,komsu,2,1,247.4588039,3.137442402,250.5128369,243.2662048,55.75357847,11.12696554,62.24419363,0.864081633,sov,u,ninekomsuayipladi,39,2d,1,object,48.4773484
1184,1,sovu6_nine_komsu_ayipladi_2d_01,komsu,2,2,233.4433191,7.589408323,243.2662048,219.561027,60.1439637,3.663412669,61.87585125,0.864081633,sov,u,ninekomsuayipladi,39,2d,1,object,48.4773484
1185,1,sovu6_nine_komsu_ayipladi_2d_01,komsu,2,3,247.5145143,19.58324586,265.120438,217.8435892,60.1439637,5.787664135,60.63845155,0.864081633,sov,u,ninekomsuayipladi,39,2d,1,object,48.4773484
1186,1,sovu6_nine_komsu_ayipladi_2d_01,ayipla,3,1,199.0371659,8.704538336,217.8435892,190.6886519,55.98356443,0.99104074,57.7124731,1.259931973,sov,u,ninekomsuayipladi,39,2d,1,verb,48.4773484
1187,1,sovu6_nine_komsu_ayipladi_2d_01,ayipla,3,2,193.8325634,12.56981432,212.5709206,188.1397897,47.08869263,7.078214184,54.89495281,1.259931973,sov,u,ninekomsuayipladi,39,2d,1,verb,48.4773484
1188,1,sovu6_nine_komsu_ayipladi_2d_01,ayipla,3,3,192.2114055,9.123621751,212.5709206,184.5353715,47.08869263,2.748490595,52.97093899,1.259931973,sov,u,ninekomsuayipladi,39,2d,1,verb,48.4773484
1189,1,sovu7_bahcivan_copcu_sasirtti_2d_01,bahcivan,1,1,225.8649916,5.113944668,230.2994461,219.0155902,55.01232368,6.798591585,60.22059725,0.561882086,sov,u,bahcivancopcusasirtti,10,2d,1,subject,23.4722803
1190,1,sovu7_bahcivan_copcu_sasirtti_2d_01,bahcivan,1,2,237.9197832,8.233139795,249.8711162,229.1819285,57.69732154,6.512074243,60.66838372,0.561882086,sov,u,bahcivancopcusasirtti,10,2d,1,subject,23.4722803
1191,1,sovu7_bahcivan_copcu_sasirtti_2d_01,bahcivan,1,3,235.166793,58.44440857,299.7941879,139.7394954,57.69732154,8.382206681,60.73628869,0.561882086,sov,u,bahcivancopcusasirtti,10,2d,1,subject,23.4722803
1192,1,sovu7_bahcivan_copcu_sasirtti_2d_01,copcu,2,1,253.2133254,6.86325592,258.9878703,243.5143978,57.84262364,8.048128996,62.7815277,0.930884354,sov,u,bahcivancopcusasirtti,10,2d,1,object,23.4722803
1193,1,sovu7_bahcivan_copcu_sasirtti_2d_01,copcu,2,2,149.6996493,98.16156475,243.5143978,60.055915,53.32810304,12.30424897,61.14652669,0.930884354,sov,u,bahcivancopcusasirtti,10,2d,1,object,23.4722803
1194,1,sovu7_bahcivan_copcu_sasirtti_2d_01,copcu,2,3,252.9804355,8.33709502,257.8593041,241.4972529,53.32810304,9.988347197,58.36760944,0.930884354,sov,u,bahcivancopcusasirtti,10,2d,1,object,23.4722803
1195,1,sovu7_bahcivan_copcu_sasirtti_2d_01,sasirt,3,1,229.5081552,9.685689953,241.4972529,215.7065964,53.32849328,3.756753124,57.39704846,1.371496599,sov,u,bahcivancopcusasirtti,10,2d,1,verb,23.4722803
1196,1,sovu7_bahcivan_copcu_sasirtti_2d_01,sasirt,3,2,208.7484441,NA,215.7065964,206.0811145,49.05982507,2.048044936,52.04772308,1.371496599,sov,u,bahcivancopcusasirtti,10,2d,1,verb,23.4722803
1197,1,sovu7_bahcivan_copcu_sasirtti_2d_01,sasirt,3,3,197.9180589,7.418577858,206.7191824,191.5642858,49.05982507,10.38117302,52.95155266,1.371496599,sov,u,bahcivancopcusasirtti,10,2d,1,verb,23.4722803
1198,1,sovu7_kedi_fare_gordu_2c_01,kedi,1,1,231.7088645,2.497274537,234.4048086,227.0277814,59.37103518,1.454674814,60.35797093,0.397256236,sov,u,kedifaregordu,21,2c,1,subject,19.3667153
1199,1,sovu7_kedi_fare_gordu_2c_01,kedi,1,2,223.2826829,23.208426,252.4655929,192.0123613,57.63570096,6.363881046,61.77357,0.397256236,sov,u,kedifaregordu,21,2c,1,subject,19.3667153
1200,1,sovu7_kedi_fare_gordu_2c_01,kedi,1,3,210.276085,60.09519465,296.004321,145.7885033,57.63570096,6.878375491,60.56273404,0.397256236,sov,u,kedifaregordu,21,2c,1,subject,19.3667153
1201,1,sovu7_kedi_fare_gordu_2c_01,fare,2,1,261.7856647,NA,269.837768,248.4259398,47.89212879,8.007477979,55.39742845,0.827528345,sov,u,kedifaregordu,21,2c,1,object,19.3667153
1202,1,sovu7_kedi_fare_gordu_2c_01,fare,2,2,229.3058889,7.720587827,248.4259398,223.5031869,61.19010486,0.930038566,62.08088111,0.827528345,sov,u,kedifaregordu,21,2c,1,object,19.3667153
1203,1,sovu7_kedi_fare_gordu_2c_01,fare,2,3,231.9335565,2.037937928,234.3444667,229.7755335,61.19010486,1.07088992,59.8902766,0.827528345,sov,u,kedifaregordu,21,2c,1,object,19.3667153
1204,1,sovu7_kedi_fare_gordu_2c_01,gor,3,1,212.5668412,10.60742832,230.0169269,203.200942,55.0918701,2.380295766,56.90864771,1.072947846,sov,u,kedifaregordu,21,2c,1,verb,19.3667153
1205,1,sovu7_kedi_fare_gordu_2c_01,gor,3,2,196.4539524,4.384163745,203.200942,191.7649466,54.71389369,0.990412031,56.10740641,1.072947846,sov,u,kedifaregordu,21,2c,1,verb,19.3667153
1206,1,sovu7_kedi_fare_gordu_2c_01,gor,3,3,189.4602921,2.052748243,191.7649466,185.7747927,54.71389369,0.962910058,53.62505832,1.072947846,sov,u,kedifaregordu,21,2c,1,verb,19.3667153
1207,1,sovu7_manken_muzisyen_bosadi_2b_01,manken,1,1,236.49872,6.036583546,243.6822533,229.5824631,59.85279938,0.233932171,60.15196122,0.523446712,sov,u,mankenmuzisyenbosadi,28,2b,1,subject,40.7901688
1208,1,sovu7_manken_muzisyen_bosadi_2b_01,manken,1,2,247.4477952,9.668882839,264.315724,236.3902455,56.63605619,6.581075029,59.954777,0.523446712,sov,u,mankenmuzisyenbosadi,28,2b,1,subject,40.7901688
1209,1,sovu7_manken_muzisyen_bosadi_2b_01,manken,1,3,230.1333471,63.93427287,304.4518466,145.5916497,56.63605619,5.665251474,59.40041754,0.523446712,sov,u,mankenmuzisyenbosadi,28,2b,1,subject,40.7901688
1210,1,sovu7_manken_muzisyen_bosadi_2b_01,muzisyen,2,1,236.0838073,19.41961365,276.7414327,206.6853599,59.61025981,3.470755688,62.58044244,1.12399093,sov,u,mankenmuzisyenbosadi,28,2b,1,object,40.7901688
1211,1,sovu7_manken_muzisyen_bosadi_2b_01,muzisyen,2,2,237.9744756,19.96837343,271.4550706,216.9325038,54.82675263,4.982452016,59.26053162,1.12399093,sov,u,mankenmuzisyenbosadi,28,2b,1,object,40.7901688
1212,1,sovu7_manken_muzisyen_bosadi_2b_01,muzisyen,2,3,242.0896907,16.1368404,266.3729964,207.7080763,54.82675263,1.881816595,61.79379699,1.12399093,sov,u,mankenmuzisyenbosadi,28,2b,1,object,40.7901688
1213,1,sovu7_manken_muzisyen_bosadi_2b_01,bosa,3,1,201.2995219,5.042332044,207.7080763,192.7738605,54.79725686,2.074639495,56.03106455,1.370544218,sov,u,mankenmuzisyenbosadi,28,2b,1,verb,40.7901688
1214,1,sovu7_manken_muzisyen_bosadi_2b_01,bosa,3,2,192.1017736,NA,192.7738605,192.0529229,44.75686425,1.266918527,45.43449519,1.370544218,sov,u,mankenmuzisyenbosadi,28,2b,1,verb,40.7901688
1215,1,sovu7_manken_muzisyen_bosadi_2b_01,bosa,3,3,200.6411169,4.129570738,204.1638937,193.8255541,44.75686425,2.317592209,54.56272049,1.370544218,sov,u,mankenmuzisyenbosadi,28,2b,1,verb,40.7901688
1216,1,sovu7_simitci_bufeci_kandirdi_2a_01,simitci,1,1,240.9090767,3.340878772,244.0220356,235.8523782,62.1764868,8.414102257,65.26627471,0.446462585,sov,u,simitcibufecikandirdi,6,2a,1,subject,14.6432781
1217,1,sovu7_simitci_bufeci_kandirdi_2a_01,simitci,1,2,223.8737233,11.76971819,235.8523782,204.0844604,63.51612122,9.405337597,66.09804096,0.446462585,sov,u,simitcibufecikandirdi,6,2a,1,subject,14.6432781
1218,1,sovu7_simitci_bufeci_kandirdi_2a_01,simitci,1,3,291.2518073,NA,295.87416,280.4032556,63.51612122,11.21926307,58.14898991,0.446462585,sov,u,simitcibufecikandirdi,6,2a,1,subject,14.6432781
1219,1,sovu7_simitci_bufeci_kandirdi_2a_01,bufeci,2,1,268.765934,8.792504582,280.4032556,249.8580684,59.21941395,3.94623526,62.76045664,0.875192744,sov,u,simitcibufecikandirdi,6,2a,1,object,14.6432781
1220,1,sovu7_simitci_bufeci_kandirdi_2a_01,bufeci,2,2,257.4223166,12.80765408,275.5672074,241.9311382,60.54971058,8.260687975,65.2704992,0.875192744,sov,u,simitcibufecikandirdi,6,2a,1,object,14.6432781
1221,1,sovu7_simitci_bufeci_kandirdi_2a_01,bufeci,2,3,239.5111857,16.00919851,249.4929309,208.9697271,60.54971058,4.898469259,62.70163187,0.875192744,sov,u,simitcibufecikandirdi,6,2a,1,object,14.6432781
1222,1,sovu7_simitci_bufeci_kandirdi_2a_01,kandir,3,1,224.8679076,18.56612036,241.6738955,194.0799137,54.35278958,7.22295532,58.76043418,1.307641723,sov,u,simitcibufecikandirdi,6,2a,1,verb,14.6432781
1223,1,sovu7_simitci_bufeci_kandirdi_2a_01,kandir,3,2,179.7955823,4.808671172,194.0799137,175.2367682,55.86473458,0.887855735,57.23467743,1.307641723,sov,u,simitcibufecikandirdi,6,2a,1,verb,14.6432781
